BIN,ChargebackFlag
482290,0.0
482307,0.0
482309,0.0
482317,0.0
482320,0.0
482326,0.0
482335,1.0
482337,0.0
482352,0.0
482355,0.0
482356,0.0
482368,0.0
482389,0.0
482390,0.0
482391,0.0
482392,0.0
482397,0.0
482460,0.0
482473,0.0
482481,0.0
482512,0.0
482515,0.0
482519,0.0
482520,1.0
482521,0.5
482524,0.0
482532,0.0
482538,0.0
482550,0.0
482563,0.0
482568,1.0
482570,0.0
482573,0.0
482584,0.0
482588,0.0
482607,0.0
482615,0.0
482618,0.0
482626,0.0
482631,0.0
482632,0.0
482656,0.0
482680,0.0
482690,0.0
482691,0.0
482707,0.0
482711,0.0
482718,0.0
482733,0.0
482751,0.0
482756,0.0
482763,0.0
482765,0.0
482776,0.0
482791,0.0
482793,0.0
482794,0.0
482829,0.0
482832,0.0
482845,0.0
482848,0.0
482858,0.0
482859,0.0
482862,0.0
482880,0.0
482884,0.0
482909,0.0
482916,0.0
482921,0.0
482927,0.0
482931,0.0
482936,0.0
482939,0.0
482950,0.0
482956,0.0
482973,0.0
482987,0.0
482995,0.0
482996,0.0
483008,0.0
483021,0.0
483032,0.0
483038,0.0
483077,0.0
483112,1.0
483137,0.0
483150,1.0
483164,0.0
483175,0.0
483212,0.0
483217,0.0
483223,0.0
483237,0.0
483238,0.0
483245,0.0
483246,0.0
483264,0.0
483270,0.0
483273,0.0
483279,0.0
483286,0.0
483289,1.0
483296,0.0
483297,0.0
483312,0.0
483317,0.0
483320,0.0
483323,0.0
483328,0.0
483344,0.0
483345,0.0
483360,0.0
483374,0.0
483377,0.0
483382,0.0
483403,0.0
483406,0.0
483410,0.0
483411,0.0
483417,0.0
483420,0.0
483461,0.0
483480,0.0
483481,0.0
483492,0.0
483510,0.0
483538,0.0
483600,0.0
483629,0.0
483640,0.0
483701,0.0
483722,0.0
483727,0.0
483728,0.0
483770,0.0
483788,0.0
483800,0.0
483830,0.0
483836,0.0
483844,0.0
483855,0.0
483875,0.0
483876,1.0
483877,0.0
483884,0.0
483919,0.0
483925,0.0
483943,0.0
483945,0.0
483948,0.0
483949,0.0
483951,0.0
483980,0.0
483984,0.0
484010,0.0
484018,0.0
484019,0.0
484032,0.0
484035,0.0
484044,0.0
484054,0.0
484073,0.0
484094,0.0
484100,0.0
484107,0.0
484123,0.0
484141,0.0
484157,0.0
484171,0.0
484185,0.0
484201,0.0
484226,0.0
484230,0.0
484233,0.0
484240,0.0
484256,0.0
484271,0.0
484292,0.0
484300,0.0
484303,0.0
484309,1.0
484317,0.0
484320,0.0
484335,0.0
484338,0.0
484339,0.0
484344,0.0
484358,0.0
484374,0.0
484375,0.0
484381,0.0
484386,0.0
484398,0.0
484401,0.0
484417,0.0
484465,0.0
484470,0.0
484480,0.0
484481,0.0
484483,0.0
484487,0.0
484499,0.0
484510,0.0
484514,0.0
484528,0.0
484550,0.0
484558,0.0
484562,0.0
484564,0.0
484567,0.0
484572,0.0
484573,1.0
484579,0.0
484581,0.0
484586,0.0
484588,0.0
484589,0.0
484591,0.0
484593,0.0
484598,0.0
484695,0.0
484718,0.0
484729,0.0
484735,0.0
484747,0.0
484753,0.0
484773,0.0
484798,0.0
484844,0.0
484891,0.0
484896,0.0
484905,0.0
484906,0.0
484917,0.0
484941,0.0
484946,0.0
484979,0.0
484986,0.0
484987,0.0
485003,0.0
485008,0.0
485021,0.0
485031,0.0
485051,0.0
485071,0.0
485086,0.0
485105,0.0
485107,0.0
485111,0.0
485113,0.0
485120,0.0
485145,0.0
485153,0.0
485162,0.0
485169,0.0
485171,0.0
485173,0.0
485177,0.0
485180,0.0
485183,0.0
485197,0.0
485219,0.0
485223,0.0
485229,0.0
485235,1.0
485245,0.0
485246,1.0
485248,0.0
485255,0.0
485261,0.0
485286,0.0
485299,0.0
485304,0.0
485315,0.0
485316,0.0
485326,1.0
485337,0.0
485352,0.0
485365,0.0
485380,0.0
485381,0.0
485382,0.0
485391,0.0
485399,0.0
485427,0.0
485431,0.0
485444,0.0
485463,0.0
485505,0.0
485509,0.0
485522,0.0
485523,0.0
485526,0.0
485545,0.0
485548,0.0
485571,0.0
485583,0.0
485587,0.0
485590,0.0
485593,0.0
485612,0.0
485638,0.0
485639,0.0
485649,0.0
485652,0.0
485671,0.0
485680,0.0
485682,0.0
485683,0.0
485685,0.0
485686,0.0
485708,0.0
485709,0.0
485771,0.0
485777,0.0
485790,0.0
485821,0.0
485829,0.0
485839,0.0
485872,0.0
485881,0.0
485914,0.0
485916,0.0
485923,0.0
485952,0.0
485960,0.0
485961,0.0
485976,0.0
485997,0.0
486004,0.0
486008,0.0
486055,1.0
486065,0.0
486068,0.0
486078,0.0
486079,0.0
486101,0.0
486103,0.0
486112,0.0
486115,0.0
486161,0.0
486162,0.0
486165,0.0
486174,0.0
486177,0.0
486191,0.0
486195,0.0
486211,0.0
486221,0.0
486222,0.0
486248,0.0
486249,0.5
486260,0.0
486269,0.0
486300,0.0
486327,0.0
486333,0.0
486378,0.0
486395,0.0
486451,0.0
486455,0.0
486513,0.0
486516,0.0
486525,0.0
486530,0.0
486554,0.0
486588,0.0
486623,0.0
486630,0.0
486645,0.0
486666,0.0
486668,0.0
486687,0.0
486753,0.0
486755,0.0
486780,0.0
486800,0.0
486801,0.0
486812,0.0
486814,0.0
486827,0.0
486829,0.0
486833,0.0
486843,0.0
486851,0.0
486855,0.0
486865,0.0
486869,0.0
486881,0.0
486889,0.0
486918,1.0
486920,0.0
486933,0.0
486942,0.0
486959,0.0
486961,0.0
486966,0.0
486967,0.0
486978,1.0
486981,0.0
486988,0.0
487007,0.0
487009,0.0
487020,0.0
487024,0.0
487025,0.0
487026,0.0
487061,0.0
487062,0.0
487069,0.0
487100,0.0
487124,0.0
487128,0.0
487155,0.0
487176,0.0
487186,0.0
487192,0.0
487194,0.0
487195,0.0
487196,0.0
487200,0.0
487223,0.0
487225,0.0
487245,0.0
487250,0.0
487260,0.5
487264,0.0
487268,0.0
487273,0.0
487280,0.0
487287,0.0
487295,0.0
487303,0.0
487328,0.0
487331,0.0
487339,0.0
487343,0.0
487348,0.0
487355,0.0
487359,0.0
487366,0.0
487373,0.0
487382,0.0
487417,0.0
487428,0.0
487444,0.0
487461,0.0
487464,0.0
487471,0.0
487473,0.0
487478,0.0
487481,1.0
487483,0.0
487520,0.0
487523,0.0
487526,0.0
487528,0.0
487530,0.0
487542,0.0
487550,0.0
487567,0.0
487571,0.0
487602,0.0
487609,0.0
487618,0.0
487628,0.0
487640,0.0
487643,0.0
487645,0.0
487649,0.0
487660,0.0
487662,0.0
487663,0.0
487664,0.0
487680,0.0
487692,0.0
487702,0.0
487708,0.0
487711,0.0
487738,0.0
487744,1.0
487751,0.0
487758,0.0
487771,0.0
487781,0.0
487791,0.5
487793,0.0
487802,0.0
487808,0.0
487861,0.0
487873,0.0
487885,0.0
487886,1.0
487912,0.0
487913,0.0
487916,0.0
487924,0.0
487926,0.0
487927,0.0
487937,0.0
487940,0.0
487950,0.0
487954,0.0
487965,0.0
487975,1.0
487983,0.0
487992,0.0
488011,0.0
488017,0.0
488034,0.0
488037,0.0
488039,0.0
488040,0.0
488050,0.0
488055,0.0
488084,0.0
488088,0.0
488089,0.0
488094,1.0
488108,0.0
488133,0.0
488141,0.0
488162,0.0
488168,0.0
488171,0.0
488186,0.0
488198,0.0
488199,0.0
488202,0.0
488203,0.0
488216,1.0
488239,0.0
488253,0.0
488256,0.0
488262,0.0
488277,0.0
488282,0.0
488290,0.0
488295,0.0
488298,0.0
488300,0.0
488340,0.0
488342,0.0
488347,0.0
488355,0.0
488361,0.0
488370,0.0
488376,0.0
488384,0.0
488392,0.0
488396,0.0
488413,0.0
488414,0.0
488415,0.0
488416,0.0
488431,0.0
488433,0.0
488446,0.0
488453,0.0
488454,0.0
488459,0.0
488465,1.0
488472,0.0
488476,0.0
488480,0.0
488481,0.0
488483,0.0
488488,1.0
488493,0.0
488494,0.0
488500,0.0
488511,0.0
488514,0.0
488522,0.0
488534,0.0
488551,0.0
488580,0.0
488583,0.0
488590,0.0
488616,0.0
488626,1.0
488643,0.0
488665,0.0
488674,0.0
488691,0.0
488693,0.0
488701,0.0
488710,0.0
488718,0.0
488721,0.0
488732,0.0
488747,0.0
488751,0.0
488766,0.0
488785,1.0
488794,0.0
488799,0.0
488801,0.0
488813,0.0
488820,0.0
488844,0.0
488855,0.0
488872,0.0
488888,0.0
488890,0.0
488897,0.0
488901,0.0
488929,0.0
488968,0.0
489006,0.0
489008,0.0
489045,0.0
489046,0.0
489049,0.0
489053,0.3333333333333333
489101,0.0
489109,0.0
489110,0.0
489111,0.0
489113,0.0
489119,0.0
489120,0.0
489131,0.0
489136,0.0
489138,0.0
489141,0.0
489155,1.0
489165,0.0
489167,0.0
489181,0.0
489203,0.0
489238,0.0
489246,0.0
489256,0.0
489263,0.0
489269,0.0
489276,0.5
489342,0.0
489352,0.0
489377,0.0
489387,0.0
489441,0.0
489500,0.0
489544,0.0
489550,0.0
489556,0.0
489562,0.0
489566,0.0
489598,0.0
489605,0.0
489613,1.0
489625,0.0
489630,0.0
489638,0.0
489646,0.0
489649,0.0
489651,0.0
489652,0.0
489656,0.0
489685,0.0
489693,0.0
489694,0.0
489701,0.0
489749,0.0
489756,0.0
489759,0.0
489763,0.0
489772,1.0
489775,0.0
489779,0.0
489788,0.0
489791,0.0
489803,0.0
489808,0.0
489839,0.0
489850,0.0
489882,0.0
489884,0.0
489899,0.0
489946,0.0
490007,0.0
490025,0.0
490027,0.0
490035,1.0
490044,0.0
490052,0.0
490053,0.0
490103,0.0
490215,0.0
490237,0.0
490252,0.0
490281,0.0
490286,0.0
490292,0.0
490304,0.0
490307,0.0
490317,0.0
490324,0.0
490327,0.0
490346,0.0
490358,0.0
490365,0.0
490392,0.0
490404,0.0
490407,0.0
490435,0.0
490443,0.0
490460,0.0
490464,0.0
490479,0.0
490488,0.0
490495,0.0
490528,0.0
490534,0.0
490541,0.0
490544,0.0
490548,0.0
490551,0.0
490567,0.0
490572,0.0
490573,0.0
490579,0.0
490587,0.0
490589,0.0
490590,0.0
490595,0.0
490596,0.0
490598,0.0
490599,0.0
490617,0.0
490624,0.0
490634,0.0
490636,0.0
490645,0.0
490668,0.0
490690,0.0
490712,0.0
490758,0.0
490764,0.0
490771,0.0
490775,0.0
490782,0.0
490789,0.0
490797,0.0
490798,0.0
490818,0.0
490850,0.0
490872,0.0
490877,0.0
490882,0.0
490885,0.0
490887,1.0
490892,0.0
490899,0.0
490920,0.0
490933,0.0
490975,0.0
490977,0.0
491040,0.0
491082,0.0
491097,0.0
491105,0.0
491114,0.0
491125,0.0
491126,0.0
491142,0.0
491166,0.0
491167,0.0
491179,0.0
491195,0.0
491227,0.0
491282,0.0
491287,0.0
491288,0.0
491315,0.0
491326,0.0
491331,0.0
491358,0.0
491375,0.0
491380,0.0
491391,0.0
491408,0.0
491420,0.0
491432,0.0
491449,0.0
491462,1.0
491485,0.0
491495,0.0
491496,0.0
491499,0.0
491519,0.0
491520,0.0
491523,0.0
491529,0.0
491552,0.0
491581,0.0
491600,0.0
491623,0.0
491658,0.0
491677,1.0
491714,1.0
491715,0.0
491721,0.0
491734,0.0
491744,0.0
491751,0.0
491760,0.0
491765,0.0
491772,0.0
491776,1.0
491782,0.0
491794,0.0
491796,0.0
491817,0.0
491828,0.0
491834,0.0
491863,0.0
491866,0.0
491879,0.0
491881,0.0
491884,0.0
491890,0.0
491894,0.0
491922,0.0
491953,0.0
491959,0.0
491964,0.0
491976,0.0
492125,0.0
492184,0.0
492207,0.0
492214,0.0
492240,1.0
492243,0.0
492244,0.0
492246,0.0
492255,0.0
492267,0.0
492268,0.0
492286,0.0
492309,0.0
492335,0.0
492337,0.0
492348,0.0
492362,0.0
492391,0.0
492394,0.0
492406,0.0
492438,0.0
492440,0.0
492442,0.0
492463,0.0
492475,0.0
492478,0.0
492513,0.0
492529,0.0
492537,0.0
492611,0.0
492615,0.0
492631,0.0
492637,0.0
492670,0.0
492688,0.0
492693,0.0
492696,0.0
492698,0.0
492711,0.0
492715,0.0
492718,0.0
492719,0.0
492727,0.0
492728,0.0
492759,0.0
492768,0.0
492773,0.0
492775,0.0
492784,0.0
492787,0.0
492797,0.0
492808,0.0
492814,0.0
492815,0.0
492843,0.0
492859,0.0
492862,0.0
492871,0.0
492874,0.0
492881,0.0
492882,0.0
492899,0.0
492900,0.0
492915,0.0
492922,0.0
492924,0.0
492928,0.0
492937,0.0
492938,0.0
492942,0.0
492943,0.0
492959,0.0
492960,0.0
492969,0.0
492974,0.0
492999,0.0
493000,0.0
493009,0.0
493021,0.0
493027,0.0
493040,0.0
493062,0.0
493065,0.0
493071,0.0
493090,0.0
493091,0.0
493106,0.0
493149,0.0
493150,0.0
493153,1.0
493156,0.0
493177,0.0
493202,0.0
493222,0.0
493230,0.0
493250,0.0
493254,0.0
493257,0.0
493268,0.0
493270,0.0
493288,0.0
493290,0.0
493300,0.0
493301,0.0
493312,0.0
493323,1.0
493368,0.0
493374,0.0
493376,0.0
493389,1.0
493392,0.0
493398,0.0
493429,0.0
493441,0.0
493449,0.0
493464,0.0
493469,0.0
493470,0.0
493476,1.0
493481,0.0
493490,1.0
493500,0.0
493505,0.0
493507,0.0
493512,0.0
493513,0.0
493532,0.0
493536,0.0
493540,0.0
493559,0.0
493565,0.0
493569,0.0
493574,0.0
493588,1.0
493589,0.0
493590,0.0
493599,0.0
493617,0.0
493620,0.0
493628,0.0
493633,0.0
493643,0.0
493648,0.0
493667,0.0
493672,0.0
493680,0.0
493694,0.0
493699,0.0
493700,0.0
493707,0.0
493714,0.0
493769,0.0
493783,0.0
493795,0.0
493803,0.0
493806,0.0
493826,0.0
493910,0.0
493913,0.0
493916,0.0
493936,0.0
493943,0.0
493958,0.0
493961,0.0
493989,0.0
493992,0.0
494018,0.0
494076,0.0
494083,0.0
494087,0.0
494158,0.0
494160,0.0
494178,0.0
494226,0.0
494227,0.0
494228,0.0
494251,1.0
494271,0.0
494276,0.0
494291,0.0
494292,1.0
494293,0.0
494303,0.0
494307,0.0
494327,0.0
494348,0.0
494367,0.0
494421,0.0
494435,0.0
494449,0.0
494452,0.0
494459,0.0
494461,0.0
494466,0.0
494477,0.0
494479,0.0
494484,0.0
494496,0.0
494501,0.0
494517,0.0
494530,0.0
494534,0.0
494549,0.0
494554,0.0
494555,0.0
494561,0.0
494562,0.0
494572,0.0
494582,0.0
494592,0.0
494596,0.0
494601,0.0
494630,0.0
494639,0.0
494642,0.0
494644,0.0
494647,0.0
494697,0.0
494708,0.0
494709,0.0
494716,0.0
494725,0.0
494726,0.0
494753,0.0
494755,0.0
494756,0.0
494761,0.0
494771,0.0
494811,0.0
494812,0.0
494834,0.0
494852,0.0
494853,0.0
494856,0.0
494870,0.0
494876,0.0
494887,0.0
494892,0.0
494943,0.0
494956,0.0
494964,0.0
494972,0.0
494982,0.0
495004,0.0
495023,0.0
495090,0.0
495111,0.0
495123,0.0
495126,0.0
495138,0.0
495145,0.0
495183,0.0
495190,0.0
495191,0.0
495193,0.0
495197,0.0
495210,1.0
495220,0.0
495227,0.0
495279,0.0
495295,0.0
495307,0.0
495322,0.0
495325,0.0
495336,0.0
495339,0.0
495343,0.0
495346,0.0
495367,0.0
495376,0.0
495381,0.0
495388,0.0
495399,0.0
495423,0.0
495440,0.0
495446,0.0
495447,0.0
495508,0.0
495518,0.0
495519,0.0
495550,0.0
495553,0.0
495579,0.0
495581,0.0
495595,0.0
495601,0.0
495602,0.0
495611,0.0
495633,0.0
495639,0.0
495683,0.0
495689,0.0
495696,1.0
495726,1.0
495742,0.0
495743,0.0
495746,0.0
495757,0.0
495766,0.0
495776,0.0
495781,0.0
495783,0.0
495793,0.0
495803,0.0
495817,0.0
495832,0.0
495849,0.0
495860,0.0
495893,0.0
495894,0.0
495909,0.0
495916,0.0
495924,0.0
495941,0.0
495949,0.0
495959,0.0
495977,0.0
495984,0.0
495989,0.0
496013,0.0
496108,0.0
496111,1.0
496114,0.0
496118,0.0
496129,0.0
496146,0.0
496150,0.0
496160,0.0
496169,0.0
496172,0.0
496216,1.0
496221,0.0
496222,0.0
496230,0.0
496233,0.0
496235,0.0
496243,0.0
496245,0.0
496251,0.0
496253,0.0
496263,0.0
496265,0.0
496267,0.0
496323,0.0
496336,0.0
496340,0.0
496344,0.0
496345,0.0
496347,0.0
496359,0.0
496387,0.0
496398,0.0
496406,0.0
496408,0.0
496414,0.0
496417,0.0
496420,0.0
496432,0.0
496438,0.0
496463,0.0
496464,0.0
496478,0.0
496482,0.0
496485,0.0
496489,0.0
496496,0.0
496498,0.0
496504,0.0
496546,0.0
496569,0.0
496573,0.0
496586,0.0
496590,0.0
496598,0.0
496643,0.0
496666,1.0
496667,0.0
496705,0.0
496710,0.0
496713,0.0
496735,0.0
496754,0.0
496758,0.0
496764,0.0
496776,0.0
496781,0.0
496794,0.0
496796,0.0
496797,0.0
496825,0.0
496838,0.0
496844,0.0
496852,0.0
496858,0.0
496873,0.0
496875,0.0
496882,0.0
496903,0.0
496905,0.0
496907,0.0
496910,0.0
496913,0.0
496923,0.0
496944,0.0
496950,0.0
496963,0.0
496964,0.0
496965,0.0
496970,0.0
496972,0.0
496986,0.0
496992,0.0
497021,0.0
497044,0.0
497052,0.0
497066,0.0
497082,0.0
497092,0.0
497110,1.0
497114,0.0
497121,0.0
497130,0.0
497135,0.0
497138,0.0
497146,0.0
497152,0.0
497163,0.0
497168,0.0
497176,0.0
497183,0.0
497197,0.0
497198,0.0
497204,0.0
497210,0.0
497219,0.0
497232,0.0
497237,0.0
497253,0.0
497259,0.0
497262,0.0
497294,0.0
497295,0.0
497300,0.0
497308,0.0
497313,0.0
497328,0.0
497354,0.0
497369,0.0
497388,1.0
497392,0.0
497394,0.0
497396,0.0
497400,0.0
497404,0.0
497405,1.0
497423,0.0
497451,0.0
497463,0.0
497466,0.0
497472,0.0
497473,0.0
497474,0.0
497476,0.0
497489,0.0
497499,0.0
497507,0.0
497510,0.0
497513,0.0
497515,0.0
497529,0.0
497539,0.0
497541,0.0
497543,0.0
497546,0.0
497547,0.0
497548,0.0
497550,0.0
497554,0.0
497559,0.0
497566,0.0
497570,0.0
497591,0.0
497592,0.0
497593,0.0
497597,0.0
497599,0.0
497618,0.0
497624,0.0
497626,0.0
497637,0.0
497664,0.0
497669,0.0
497686,0.0
497695,1.0
497698,0.0
497716,0.0
497719,0.0
497737,0.0
497745,0.0
497746,0.0
497748,0.0
497754,0.0
497769,0.0
497799,0.0
497833,0.0
497850,0.0
497859,0.0
497863,1.0
497864,0.0
497866,0.0
497872,0.0
497885,0.0
497893,0.0
497922,0.0
497923,0.0
497925,0.0
497949,0.0
497950,0.0
497960,0.0
497965,0.0
497994,0.0
497996,0.0
498004,0.0
498011,0.0
498024,0.0
498042,0.0
498048,0.0
498053,0.0
498060,0.0
498077,0.0
498078,0.0
498102,0.0
498105,0.0
498119,0.0
498122,0.0
498137,0.0
498142,0.0
498152,0.0
498176,0.0
498206,0.0
498209,0.0
498216,0.0
498217,0.0
498225,0.0
498230,0.0
498233,0.0
498237,0.0
498238,0.0
498244,0.0
498253,0.0
498269,1.0
498275,0.0
498287,0.0
498291,0.0
498292,0.0
498298,0.0
498309,0.0
498327,0.0
498337,0.0
498338,0.0
498344,0.0
498349,0.0
498354,0.0
498399,0.0
498400,0.0
498404,0.0
498409,0.0
498433,0.0
498496,0.0
498539,0.0
498573,0.0
498582,1.0
498587,0.0
498618,0.0
498625,0.0
498632,0.0
498639,0.0
498650,0.0
498658,0.0
498664,0.0
498668,0.0
498683,0.0
498686,0.0
498687,0.0
498694,0.0
498698,0.0
498734,0.0
498755,0.0
498775,0.0
498777,0.0
498783,0.0
498797,0.0
498802,0.0
498828,0.0
498866,0.0
498894,0.0
498913,0.0
498933,0.0
498934,0.0
498936,0.0
498957,0.0
498969,0.0
498979,0.0
498984,0.0
498997,0.0
499006,0.0
499010,0.0
499047,0.0
499051,0.0
499056,0.0
499076,0.0
499093,0.0
499103,0.0
499104,0.0
499111,0.0
499113,0.0
499114,0.0
499119,0.0
499129,0.0
499184,0.0
499187,0.0
499204,0.0
499209,0.0
499228,0.0
499235,0.0
499243,0.0
499267,0.0
499277,0.0
499280,0.0
499284,0.0
499288,0.0
499289,0.0
499300,0.0
499303,0.5
499309,0.0
499314,0.0
499352,0.0
499358,0.0
499365,0.0
499373,0.0
499384,0.0
499385,0.0
499429,0.0
499437,0.0
499438,0.0
499439,0.0
499445,0.0
499448,0.0
499449,0.0
499459,0.0
499483,0.0
499500,0.0
499517,0.0
499520,0.0
499526,0.0
499532,0.0
499542,0.0
499550,0.0
499555,0.0
499561,0.0
499565,0.0
499583,0.0
499584,0.0
499586,0.0
499620,0.0
499626,0.0
499636,0.0
499638,0.0
499651,0.0
499654,0.0
499671,0.0
499681,0.0
499684,0.0
499692,0.0
499719,0.0
499728,0.0
499732,0.0
499741,0.0
499746,0.0
499747,0.0
499752,0.0
499758,0.0
499759,0.0
499762,1.0
499767,0.0
499775,0.0
499777,0.0
499779,0.0
499781,0.0
499784,0.0
499785,0.0
499790,0.0
499792,0.0
499843,0.0
499860,0.0
499901,0.0
499927,1.0
499937,0.0
499961,0.0
499971,0.0
499984,1.0
499988,0.0
499989,0.0
499998,0.0
500021,0.0
500043,0.0
500049,0.0
500059,0.0
500063,0.0
500072,0.0
500082,0.0
500089,0.0
500111,0.0
500114,0.0
500121,1.0
500123,0.0
500125,0.0
500138,0.0
500143,0.0
500146,0.0
500161,0.0
500174,0.0
500176,0.0
500201,0.0
500218,1.0
500219,0.0
500227,0.0
500242,0.0
500244,1.0
500259,0.0
500262,0.0
500297,1.0
500311,0.0
500335,0.0
500339,0.0
500350,0.0
500356,0.0
500364,0.0
500366,0.0
500370,0.0
500372,0.0
500384,0.0
500409,1.0
500413,0.0
500433,0.0
500441,0.0
500451,0.0
500457,0.0
500459,0.0
500464,0.0
500468,0.0
500471,0.0
500476,0.0
500496,0.0
500521,0.0
500551,0.0
500562,0.0
500566,0.0
500570,0.0
500571,0.0
500594,0.0
500607,0.0
500617,0.0
500640,0.0
500643,0.0
500648,1.0
500659,0.0
500665,0.0
500667,0.0
500670,0.0
500677,0.0
500686,0.0
500692,0.0
500697,0.0
500700,0.0
500703,0.0
500705,0.0
500708,0.0
500721,0.0
500725,0.0
500753,0.0
500756,0.0
500777,0.0
500782,0.0
500785,0.0
500792,0.0
500793,0.0
500816,0.0
500819,0.0
500822,0.0
500824,0.0
500830,0.0
500832,1.0
500834,0.0
500835,0.0
500862,0.0
500877,0.0
500906,0.0
500910,0.0
500912,0.0
500921,0.0
500922,0.0
500924,0.0
500930,0.0
500936,0.0
500940,0.0
500952,1.0
500954,0.0
500970,0.0
500981,0.0
500993,0.0
501001,0.0
501002,0.0
501004,0.0
501023,0.0
501032,0.0
501071,1.0
501074,0.0
501080,0.0
501088,0.0
501090,0.0
501091,0.0
501101,0.0
501107,0.0
501112,0.0
501118,0.0
501131,0.0
501133,0.0
501148,0.0
501157,0.0
501160,0.0
501166,0.0
501181,0.0
501185,0.0
501209,0.0
501211,0.0
501223,0.0
501264,0.0
501288,0.0
501289,0.0
501291,0.0
501296,0.0
501300,0.0
501328,0.0
501336,0.0
501339,0.0
501343,0.0
501356,0.0
501357,0.0
501359,0.0
501367,0.0
501372,0.0
501398,0.0
501400,0.0
501416,0.0
501432,0.0
501434,0.0
501437,0.0
501439,0.0
501443,0.0
501455,1.0
501459,0.0
501460,0.0
501462,0.0
501463,0.0
501474,0.0
501480,0.0
501499,0.0
501511,0.0
501533,0.0
501535,0.0
501561,0.0
501572,0.0
501583,0.0
501584,0.0
501597,0.0
501632,0.0
501656,0.0
501658,0.0
501663,0.0
501675,0.0
501688,0.0
501744,0.0
501749,0.0
501763,0.0
501773,0.0
501793,0.0
501809,0.0
501817,0.0
501823,0.0
501832,0.0
501836,0.0
501868,0.0
501882,0.0
501892,1.0
502001,0.0
502002,0.0
502039,0.0
502077,0.0
502089,0.0
502111,0.0
502126,0.0
502175,0.0
502178,0.0
502183,0.0
502186,0.0
502191,0.0
502194,0.0
502217,0.0
502220,0.0
502223,0.0
502244,0.0
502245,0.0
502281,0.0
502311,0.0
502315,0.0
502321,0.0
502331,0.0
502344,0.0
502351,0.0
502352,0.0
502357,0.0
502400,0.0
502402,0.0
502445,0.0
502446,0.0
502465,0.0
502476,0.0
502483,0.0
502488,0.0
502526,0.0
502537,0.0
502552,0.0
502554,0.0
502564,0.0
502575,0.0
502579,0.0
502590,0.0
502607,0.0
502609,0.0
502623,0.0
502633,0.0
502651,0.0
502659,0.0
502663,0.0
502667,0.0
502677,0.0
502682,0.0
502687,0.0
502690,0.0
502692,0.0
502707,0.0
502708,0.0
502713,0.0
502716,0.0
502730,0.0
502733,0.0
502751,0.0
502753,0.0
502779,0.0
502780,0.0
502793,0.0
502797,0.0
502798,0.0
502819,0.0
502864,0.0
502869,0.0
502877,0.0
502883,0.0
502887,0.0
502893,0.0
502898,0.0
502908,0.0
502910,0.0
502939,0.0
502949,0.0
502965,0.0
502988,0.0
502992,0.0
502994,0.0
503014,0.0
503034,0.0
503076,1.0
503093,0.0
503107,0.0
503119,0.0
503156,0.0
503204,0.0
503214,0.0
503218,0.0
503245,0.0
503255,0.0
503263,0.0
503273,0.0
503286,0.0
503287,0.0
503295,0.0
503310,0.0
503314,0.0
503319,0.0
503323,0.0
503328,0.0
503334,0.0
503342,0.0
503351,0.0
503364,0.0
503374,0.0
503381,0.0
503401,0.0
503412,0.0
503414,0.0
503421,0.0
503422,0.0
503426,0.0
503429,0.0
503430,0.0
503444,0.0
503448,0.0
503461,0.0
503477,1.0
503485,0.0
503495,0.0
503508,0.0
503516,0.0
503521,0.0
503533,0.0
503548,0.0
503605,0.0
503615,0.0
503629,0.0
503652,0.0
503653,0.0
503657,0.0
503664,0.0
503686,0.0
503689,1.0
503704,0.0
503712,0.0
503713,0.0
503722,0.0
503741,0.0
503750,0.0
503751,0.0
503753,0.0
503757,0.0
503765,0.0
503769,0.0
503772,0.0
503775,0.0
503778,0.0
503782,0.0
503815,0.0
503818,0.0
503840,0.0
503850,0.0
503854,0.0
503894,0.0
503896,0.0
503919,0.0
503923,0.0
503934,0.0
503936,0.0
503944,0.0
503945,0.0
503954,0.0
503956,0.0
503958,1.0
503959,0.0
503982,0.0
503989,0.0
504003,0.0
504013,0.0
504022,0.0
504025,0.0
504030,0.0
504041,0.0
504042,0.0
504058,0.0
504060,0.0
504070,0.0
504073,0.0
504089,0.0
504095,0.0
504113,0.0
504120,0.0
504127,0.0
504130,0.0
504132,0.0
504163,0.0
504175,0.0
504176,0.0
504189,0.0
504191,0.0
504197,0.0
504212,0.0
504216,0.0
504218,0.0
504220,0.0
504232,0.0
504237,0.0
504241,0.0
504243,0.0
504246,0.0
504250,0.0
504260,0.0
504266,0.0
504268,0.0
504275,0.0
504285,0.0
504295,0.0
504298,0.0
504320,0.0
504321,0.0
504322,0.0
504323,0.0
504324,0.0
504327,0.0
504332,0.0
504344,0.0
504355,0.0
504373,0.0
504377,0.0
504387,0.0
504390,0.0
504391,0.0
504412,0.0
504417,0.0
504418,0.0
504433,0.0
504446,0.0
504449,0.0
504452,0.0
504453,0.0
504467,0.0
504470,0.0
504475,0.0
504484,0.0
504488,0.0
504494,0.0
504498,0.0
504499,0.0
504502,0.0
504509,0.0
504513,0.0
504516,0.0
504519,0.0
504550,0.0
504557,0.0
504592,1.0
504612,0.0
504622,0.0
504623,0.0
504625,0.0
504626,0.0
504628,0.0
504636,0.0
504641,0.0
504644,0.0
504653,0.0
504688,0.0
504701,0.0
504702,0.0
504708,0.0
504709,0.0
504722,0.0
504726,0.0
504729,0.0
504737,0.0
504747,0.0
